codigo_tuss,descricao,segmento,obrigatorio_medico,obrigatorio_odonto,carencia_dias,vigencia_inicio,vigencia_fim
002994,INTERNACOES 2994,ODONTO,NAO,NAO,30,2024-01-01,
002995,OBSTETRICIA 2995,MEDICO,SIM,SIM,30,2024-01-01,
002996,ODONTOLOGIA 2996,MEDICO,NAO,NAO,180,2024-01-01,
002997,CONSULTAS 2997,ODONTO,SIM,NAO,30,2024-01-01,
002998,EXAMES 2998,MEDICO,NAO,NAO,30,2024-01-01,
002999,TERAPIAS 2999,MEDICO,SIM,NAO,30,2024-01-01,
003000,CIRURGIAS 3000,ODONTO,NAO,SIM,180,2024-01-01,
003001,INTERNACOES 3001,MEDICO,SIM,NAO,30,2024-01-01,
003002,OBSTETRICIA 3002,MEDICO,NAO,NAO,30,2024-01-01,
003003,ODONTOLOGIA 3003,ODONTO,SIM,NAO,30,2024-01-01,
003004,CONSULTAS 3004,MEDICO,NAO,NAO,180,2024-01-01,
003005,EXAMES 3005,MEDICO,SIM,SIM,30,2024-01-01,
003006,TERAPIAS 3006,ODONTO,NAO,NAO,30,2024-01-01,
003007,CIRURGIAS 3007,MEDICO,SIM,NAO,30,2024-01-01,
003008,INTERNACOES 3008,MEDICO,NAO,NAO,180,2024-01-01,
003009,OBSTETRICIA 3009,ODONTO,SIM,NAO,30,2024-01-01,
003010,ODONTOLOGIA 3010,MEDICO,NAO,SIM,30,2024-01-01,
003011,CONSULTAS 3011,MEDICO,SIM,NAO,30,2024-01-01,
003012,EXAMES 3012,ODONTO,NAO,NAO,180,2024-01-01,
003013,TERAPIAS 3013,MEDICO,SIM,NAO,30,2024-01-01,
003014,CIRURGIAS 3014,MEDICO,NAO,NAO,30,2024-01-01,
003015,INTERNACOES 3015,ODONTO,SIM,SIM,30,2024-01-01,
003016,OBSTETRICIA 3016,MEDICO,NAO,NAO,180,2024-01-01,
003017,ODONTOLOGIA 3017,MEDICO,SIM,NAO,30,2024-01-01,
003018,CONSULTAS 3018,ODONTO,NAO,NAO,30,2024-01-01,
003019,EXAMES 3019,MEDICO,SIM,NAO,30,2024-01-01,
003020,TERAPIAS 3020,MEDICO,NAO,SIM,180,2024-01-01,
003021,CIRURGIAS 3021,ODONTO,SIM,NAO,30,2024-01-01,
003022,INTERNACOES 3022,MEDICO,NAO,NAO,30,2024-01-01,
003023,OBSTETRICIA 3023,MEDICO,SIM,NAO,30,2024-01-01,
003024,ODONTOLOGIA 3024,ODONTO,NAO,NAO,180,2024-01-01,
003025,CONSULTAS 3025,MEDICO,SIM,SIM,30,2024-01-01,
003026,EXAMES 3026,MEDICO,NAO,NAO,30,2024-01-01,
003027,TERAPIAS 3027,ODONTO,SIM,NAO,30,2024-01-01,
003028,CIRURGIAS 3028,MEDICO,NAO,NAO,180,2024-01-01,
003029,INTERNACOES 3029,MEDICO,SIM,NAO,30,2024-01-01,
003030,OBSTETRICIA 3030,ODONTO,NAO,SIM,30,2024-01-01,
003031,ODONTOLOGIA 3031,MEDICO,SIM,NAO,30,2024-01-01,
003032,CONSULTAS 3032,MEDICO,NAO,NAO,180,2024-01-01,
003033,EXAMES 3033,ODONTO,SIM,NAO,30,2024-01-01,
003034,TERAPIAS 3034,MEDICO,NAO,NAO,30,2024-01-01,
003035,CIRURGIAS 3035,MEDICO,SIM,SIM,30,2024-01-01,
003036,INTERNACOES 3036,ODONTO,NAO,NAO,180,2024-01-01,
003037,OBSTETRICIA 3037,MEDICO,SIM,NAO,30,2024-01-01,
003038,ODONTOLOGIA 3038,MEDICO,NAO,NAO,30,2024-01-01,
003039,CONSULTAS 3039,ODONTO,SIM,NAO,30,2024-01-01,
003040,EXAMES 3040,MEDICO,NAO,SIM,180,2024-01-01,
003041,TERAPIAS 3041,MEDICO,SIM,NAO,30,2024-01-01,
003042,CIRURGIAS 3042,ODONTO,NAO,NAO,30,2024-01-01,
003043,INTERNACOES 3043,MEDICO,SIM,NAO,30,2024-01-01,
003044,OBSTETRICIA 3044,MEDICO,NAO,NAO,180,2024-01-01,
003045,ODONTOLOGIA 3045,ODONTO,SIM,SIM,30,2024-01-01,
003046,CONSULTAS 3046,MEDICO,NAO,NAO,30,2024-01-01,
003047,EXAMES 3047,MEDICO,SIM,NAO,30,2024-01-01,
003048,TERAPIAS 3048,ODONTO,NAO,NAO,180,2024-01-01,
003049,CIRURGIAS 3049,MEDICO,SIM,NAO,30,2024-01-01,
003050,INTERNACOES 3050,MEDICO,NAO,SIM,30,2024-01-01,
003051,OBSTETRICIA 3051,ODONTO,SIM,NAO,30,2024-01-01,
003052,ODONTOLOGIA 3052,MEDICO,NAO,NAO,180,2024-01-01,
003053,CONSULTAS 3053,MEDICO,SIM,NAO,30,2024-01-01,
003054,EXAMES 3054,ODONTO,NAO,NAO,30,2024-01-01,
003055,TERAPIAS 3055,MEDICO,SIM,SIM,30,2024-01-01,
003056,CIRURGIAS 3056,MEDICO,NAO,NAO,180,2024-01-01,
003057,INTERNACOES 3057,ODONTO,SIM,NAO,30,2024-01-01,
003058,OBSTETRICIA 3058,MEDICO,NAO,NAO,30,2024-01-01,
003059,ODONTOLOGIA 3059,MEDICO,SIM,NAO,30,2024-01-01,
003060,CONSULTAS 3060,ODONTO,NAO,SIM,180,2024-01-01,
003061,EXAMES 3061,MEDICO,SIM,NAO,30,2024-01-01,
003062,TERAPIAS 3062,MEDICO,NAO,NAO,30,2024-01-01,
003063,CIRURGIAS 3063,ODONTO,SIM,NAO,30,2024-01-01,
003064,INTERNACOES 3064,MEDICO,NAO,NAO,180,2024-01-01,
003065,OBSTETRICIA 3065,MEDICO,SIM,SIM,30,2024-01-01,
003066,ODONTOLOGIA 3066,ODONTO,NAO,NAO,30,2024-01-01,
003067,CONSULTAS 3067,MEDICO,SIM,NAO,30,2024-01-01,
003068,EXAMES 3068,MEDICO,NAO,NAO,180,2024-01-01,
003069,TERAPIAS 3069,ODONTO,SIM,NAO,30,2024-01-01,
003070,CIRURGIAS 3070,MEDICO,NAO,SIM,30,2024-01-01,
003071,INTERNACOES 3071,MEDICO,SIM,NAO,30,2024-01-01,
003072,OBSTETRICIA 3072,ODONTO,NAO,NAO,180,2024-01-01,
003073,ODONTOLOGIA 3073,MEDICO,SIM,NAO,30,2024-01-01,
003074,CONSULTAS 3074,MEDICO,NAO,NAO,30,2024-01-01,
003075,EXAMES 3075,ODONTO,SIM,SIM,30,2024-01-01,
003076,TERAPIAS 3076,MEDICO,NAO,NAO,180,2024-01-01,
003077,CIRURGIAS 3077,MEDICO,SIM,NAO,30,2024-01-01,
003078,INTERNACOES 3078,ODONTO,NAO,NAO,30,2024-01-01,
003079,OBSTETRICIA 3079,MEDICO,SIM,NAO,30,2024-01-01,
003080,ODONTOLOGIA 3080,MEDICO,NAO,SIM,180,2024-01-01,
003081,CONSULTAS 3081,ODONTO,SIM,NAO,30,2024-01-01,
003082,EXAMES 3082,MEDICO,NAO,NAO,30,2024-01-01,
003083,TERAPIAS 3083,MEDICO,SIM,NAO,30,2024-01-01,
003084,CIRURGIAS 3084,ODONTO,NAO,NAO,180,2024-01-01,
003085,INTERNACOES 3085,MEDICO,SIM,SIM,30,2024-01-01,
003086,OBSTETRICIA 3086,MEDICO,NAO,NAO,30,2024-01-01,
003087,ODONTOLOGIA 3087,ODONTO,SIM,NAO,30,2024-01-01,
003088,CONSULTAS 3088,MEDICO,NAO,NAO,180,2024-01-01,
003089,EXAMES 3089,MEDICO,SIM,NAO,30,2024-01-01,
003090,TERAPIAS 3090,ODONTO,NAO,SIM,30,2024-01-01,
003091,CIRURGIAS 3091,MEDICO,SIM,NAO,30,2024-01-01,
003092,INTERNACOES 3092,MEDICO,NAO,NAO,180,2024-01-01,
003093,OBSTETRICIA 3093,ODONTO,SIM,NAO,30,2024-01-01,
003094,ODONTOLOGIA 3094,MEDICO,NAO,NAO,30,2024-01-01,
003095,CONSULTAS 3095,MEDICO,SIM,SIM,30,2024-01-01,
003096,EXAMES 3096,ODONTO,NAO,NAO,180,2024-01-01,
003097,TERAPIAS 3097,MEDICO,SIM,NAO,30,2024-01-01,
003098,CIRURGIAS 3098,MEDICO,NAO,NAO,30,2024-01-01,
003099,INTERNACOES 3099,ODONTO,SIM,NAO,30,2024-01-01,
003100,OBSTETRICIA 3100,MEDICO,NAO,SIM,180,2024-01-01,
003101,ODONTOLOGIA 3101,MEDICO,SIM,NAO,30,2024-01-01,
003102,CONSULTAS 3102,ODONTO,NAO,NAO,30,2024-01-01,
003103,EXAMES 3103,MEDICO,SIM,NAO,30,2024-01-01,
003104,TERAPIAS 3104,MEDICO,NAO,NAO,180,2024-01-01,
003105,CIRURGIAS 3105,ODONTO,SIM,SIM,30,2024-01-01,
003106,INTERNACOES 3106,MEDICO,NAO,NAO,30,2024-01-01,
003107,OBSTETRICIA 3107,MEDICO,SIM,NAO,30,2024-01-01,
003108,ODONTOLOGIA 3108,ODONTO,NAO,NAO,180,2024-01-01,
003109,CONSULTAS 3109,MEDICO,SIM,NAO,30,2024-01-01,
003110,EXAMES 3110,MEDICO,NAO,SIM,30,2024-01-01,
003111,TERAPIAS 3111,ODONTO,SIM,NAO,30,2024-01-01,
003112,CIRURGIAS 3112,MEDICO,NAO,NAO,180,2024-01-01,
003113,INTERNACOES 3113,MEDICO,SIM,NAO,30,2024-01-01,
003114,OBSTETRICIA 3114,ODONTO,NAO,NAO,30,2024-01-01,
003115,ODONTOLOGIA 3115,MEDICO,SIM,SIM,30,2024-01-01,
003116,CONSULTAS 3116,MEDICO,NAO,NAO,180,2024-01-01,
003117,EXAMES 3117,ODONTO,SIM,NAO,30,2024-01-01,
003118,TERAPIAS 3118,MEDICO,NAO,NAO,30,2024-01-01,
003119,CIRURGIAS 3119,MEDICO,SIM,NAO,30,2024-01-01,
003120,INTERNACOES 3120,ODONTO,NAO,SIM,180,2024-01-01,
003121,OBSTETRICIA 3121,MEDICO,SIM,NAO,30,2024-01-01,
003122,ODONTOLOGIA 3122,MEDICO,NAO,NAO,30,2024-01-01,
003123,CONSULTAS 3123,ODONTO,SIM,NAO,30,2024-01-01,
003124,EXAMES 3124,MEDICO,NAO,NAO,180,2024-01-01,
003125,TERAPIAS 3125,MEDICO,SIM,SIM,30,2024-01-01,
003126,CIRURGIAS 3126,ODONTO,NAO,NAO,30,2024-01-01,
003127,INTERNACOES 3127,MEDICO,SIM,NAO,30,2024-01-01,
003128,OBSTETRICIA 3128,MEDICO,NAO,NAO,180,2024-01-01,
003129,ODONTOLOGIA 3129,ODONTO,SIM,NAO,30,2024-01-01,
003130,CONSULTAS 3130,MEDICO,NAO,SIM,30,2024-01-01,
003131,EXAMES 3131,MEDICO,SIM,NAO,30,2024-01-01,
003132,TERAPIAS 3132,ODONTO,NAO,NAO,180,2024-01-01,
003133,CIRURGIAS 3133,MEDICO,SIM,NAO,30,2024-01-01,
003134,INTERNACOES 3134,MEDICO,NAO,NAO,30,2024-01-01,
003135,OBSTETRICIA 3135,ODONTO,SIM,SIM,30,2024-01-01,
003136,ODONTOLOGIA 3136,MEDICO,NAO,NAO,180,2024-01-01,
003137,CONSULTAS 3137,MEDICO,SIM,NAO,30,2024-01-01,
003138,EXAMES 3138,ODONTO,NAO,NAO,30,2024-01-01,
003139,TERAPIAS 3139,MEDICO,SIM,NAO,30,2024-01-01,
003140,CIRURGIAS 3140,MEDICO,NAO,SIM,180,2024-01-01,
003141,INTERNACOES 3141,ODONTO,SIM,NAO,30,2024-01-01,
003142,OBSTETRICIA 3142,MEDICO,NAO,NAO,30,2024-01-01,
003143,ODONTOLOGIA 3143,MEDICO,SIM,NAO,30,2024-01-01,
003144,CONSULTAS 3144,ODONTO,NAO,NAO,180,2024-01-01,
003145,EXAMES 3145,MEDICO,SIM,SIM,30,2024-01-01,
003146,TERAPIAS 3146,MEDICO,NAO,NAO,30,2024-01-01,
003147,CIRURGIAS 3147,ODONTO,SIM,NAO,30,2024-01-01,
003148,INTERNACOES 3148,MEDICO,NAO,NAO,180,2024-01-01,
003149,OBSTETRICIA 3149,MEDICO,SIM,NAO,30,2024-01-01,
003150,ODONTOLOGIA 3150,ODONTO,NAO,SIM,30,2024-01-01,
003151,CONSULTAS 3151,MEDICO,SIM,NAO,30,2024-01-01,
003152,EXAMES 3152,MEDICO,NAO,NAO,180,2024-01-01,
003153,TERAPIAS 3153,ODONTO,SIM,NAO,30,2024-01-01,
003154,CIRURGIAS 3154,MEDICO,NAO,NAO,30,2024-01-01,
003155,INTERNACOES 3155,MEDICO,SIM,SIM,30,2024-01-01,
003156,OBSTETRICIA 3156,ODONTO,NAO,NAO,180,2024-01-01,
003157,ODONTOLOGIA 3157,MEDICO,SIM,NAO,30,2024-01-01,
003158,CONSULTAS 3158,MEDICO,NAO,NAO,30,2024-01-01,
003159,EXAMES 3159,ODONTO,SIM,NAO,30,2024-01-01,
003160,TERAPIAS 3160,MEDICO,NAO,SIM,180,2024-01-01,
003161,CIRURGIAS 3161,MEDICO,SIM,NAO,30,2024-01-01,
003162,INTERNACOES 3162,ODONTO,NAO,NAO,30,2024-01-01,
003163,OBSTETRICIA 3163,MEDICO,SIM,NAO,30,2024-01-01,
003164,ODONTOLOGIA 3164,MEDICO,NAO,NAO,180,2024-01-01,
003165,CONSULTAS 3165,ODONTO,SIM,SIM,30,2024-01-01,
003166,EXAMES 3166,MEDICO,NAO,NAO,30,2024-01-01,
003167,TERAPIAS 3167,MEDICO,SIM,NAO,30,2024-01-01,
003168,CIRURGIAS 3168,ODONTO,NAO,NAO,180,2024-01-01,
003169,INTERNACOES 3169,MEDICO,SIM,NAO,30,2024-01-01,
003170,OBSTETRICIA 3170,MEDICO,NAO,SIM,30,2024-01-01,
003171,ODONTOLOGIA 3171,ODONTO,SIM,NAO,30,2024-01-01,
003172,CONSULTAS 3172,MEDICO,NAO,NAO,180,2024-01-01,
003173,EXAMES 3173,MEDICO,SIM,NAO,30,2024-01-01,
003174,TERAPIAS 3174,ODONTO,NAO,NAO,30,2024-01-01,
003175,CIRURGIAS 3175,MEDICO,SIM,SIM,30,2024-01-01,
003176,INTERNACOES 3176,MEDICO,NAO,NAO,180,2024-01-01,
003177,OBSTETRICIA 3177,ODONTO,SIM,NAO,30,2024-01-01,
003178,ODONTOLOGIA 3178,MEDICO,NAO,NAO,30,2024-01-01,
003179,CONSULTAS 3179,MEDICO,SIM,NAO,30,2024-01-01,
003180,EXAMES 3180,ODONTO,NAO,SIM,180,2024-01-01,
003181,TERAPIAS 3181,MEDICO,SIM,NAO,30,2024-01-01,
003182,CIRURGIAS 3182,MEDICO,NAO,NAO,30,2024-01-01,
003183,INTERNACOES 3183,ODONTO,SIM,NAO,30,2024-01-01,
003184,OBSTETRICIA 3184,MEDICO,NAO,NAO,180,2024-01-01,
003185,ODONTOLOGIA 3185,MEDICO,SIM,SIM,30,2024-01-01,
003186,CONSULTAS 3186,ODONTO,NAO,NAO,30,2024-01-01,
003187,EXAMES 3187,MEDICO,SIM,NAO,30,2024-01-01,
003188,TERAPIAS 3188,MEDICO,NAO,NAO,180,2024-01-01,
003189,CIRURGIAS 3189,ODONTO,SIM,NAO,30,2024-01-01,
003190,INTERNACOES 3190,MEDICO,NAO,SIM,30,2024-01-01,
003191,OBSTETRICIA 3191,MEDICO,SIM,NAO,30,2024-01-01,
003192,ODONTOLOGIA 3192,ODONTO,NAO,NAO,180,2024-01-01,
003193,CONSULTAS 3193,MEDICO,SIM,NAO,30,2024-01-01,
003194,EXAMES 3194,MEDICO,NAO,NAO,30,2024-01-01,
003195,TERAPIAS 3195,ODONTO,SIM,SIM,30,2024-01-01,
003196,CIRURGIAS 3196,MEDICO,NAO,NAO,180,2024-01-01,
003197,INTERNACOES 3197,MEDICO,SIM,NAO,30,2024-01-01,
003198,OBSTETRICIA 3198,ODONTO,NAO,NAO,30,2024-01-01,
003199,ODONTOLOGIA 3199,MEDICO,SIM,NAO,30,2024-01-01,
003200,CONSULTAS 3200,MEDICO,NAO,SIM,180,2024-01-01,
003201,EXAMES 3201,ODONTO,SIM,NAO,30,2024-01-01,
003202,TERAPIAS 3202,MEDICO,NAO,NAO,30,2024-01-01,
003203,CIRURGIAS 3203,MEDICO,SIM,NAO,30,2024-01-01,
003204,INTERNACOES 3204,ODONTO,NAO,NAO,180,2024-01-01,
003205,OBSTETRICIA 3205,MEDICO,SIM,SIM,30,2024-01-01,
003206,ODONTOLOGIA 3206,MEDICO,NAO,NAO,30,2024-01-01,
003207,CONSULTAS 3207,ODONTO,SIM,NAO,30,2024-01-01,
003208,EXAMES 3208,MEDICO,NAO,NAO,180,2024-01-01,
003209,TERAPIAS 3209,MEDICO,SIM,NAO,30,2024-01-01,
003210,CIRURGIAS 3210,ODONTO,NAO,SIM,30,2024-01-01,
003211,INTERNACOES 3211,MEDICO,SIM,NAO,30,2024-01-01,
003212,OBSTETRICIA 3212,MEDICO,NAO,NAO,180,2024-01-01,
003213,ODONTOLOGIA 3213,ODONTO,SIM,NAO,30,2024-01-01,
003214,CONSULTAS 3214,MEDICO,NAO,NAO,30,2024-01-01,
003215,EXAMES 3215,MEDICO,SIM,SIM,30,2024-01-01,
003216,TERAPIAS 3216,ODONTO,NAO,NAO,180,2024-01-01,
003217,CIRURGIAS 3217,MEDICO,SIM,NAO,30,2024-01-01,
003218,INTERNACOES 3218,MEDICO,NAO,NAO,30,2024-01-01,
003219,OBSTETRICIA 3219,ODONTO,SIM,NAO,30,2024-01-01,
003220,ODONTOLOGIA 3220,MEDICO,NAO,SIM,180,2024-01-01,
003221,CONSULTAS 3221,MEDICO,SIM,NAO,30,2024-01-01,
003222,EXAMES 3222,ODONTO,NAO,NAO,30,2024-01-01,
003223,TERAPIAS 3223,MEDICO,SIM,NAO,30,2024-01-01,
003224,CIRURGIAS 3224,MEDICO,NAO,NAO,180,2024-01-01,
003225,INTERNACOES 3225,ODONTO,SIM,SIM,30,2024-01-01,
003226,OBSTETRICIA 3226,MEDICO,NAO,NAO,30,2024-01-01,
003227,ODONTOLOGIA 3227,MEDICO,SIM,NAO,30,2024-01-01,
003228,CONSULTAS 3228,ODONTO,NAO,NAO,180,2024-01-01,
003229,EXAMES 3229,MEDICO,SIM,NAO,30,2024-01-01,
003230,TERAPIAS 3230,MEDICO,NAO,SIM,30,2024-01-01,
003231,CIRURGIAS 3231,ODONTO,SIM,NAO,30,2024-01-01,
003232,INTERNACOES 3232,MEDICO,NAO,NAO,180,2024-01-01,
003233,OBSTETRICIA 3233,MEDICO,SIM,NAO,30,2024-01-01,
003234,ODONTOLOGIA 3234,ODONTO,NAO,NAO,30,2024-01-01,
003235,CONSULTAS 3235,MEDICO,SIM,SIM,30,2024-01-01,
003236,EXAMES 3236,MEDICO,NAO,NAO,180,2024-01-01,
003237,TERAPIAS 3237,ODONTO,SIM,NAO,30,2024-01-01,
003238,CIRURGIAS 3238,MEDICO,NAO,NAO,30,2024-01-01,
003239,INTERNACOES 3239,MEDICO,SIM,NAO,30,2024-01-01,
003240,OBSTETRICIA 3240,ODONTO,NAO,SIM,180,2024-01-01,
003241,ODONTOLOGIA 3241,MEDICO,SIM,NAO,30,2024-01-01,
003242,CONSULTAS 3242,MEDICO,NAO,NAO,30,2024-01-01,
003243,EXAMES 3243,ODONTO,SIM,NAO,30,2024-01-01,
003244,TERAPIAS 3244,MEDICO,NAO,NAO,180,2024-01-01,
003245,CIRURGIAS 3245,MEDICO,SIM,SIM,30,2024-01-01,
003246,INTERNACOES 3246,ODONTO,NAO,NAO,30,2024-01-01,
003247,OBSTETRICIA 3247,MEDICO,SIM,NAO,30,2024-01-01,
003248,ODONTOLOGIA 3248,MEDICO,NAO,NAO,180,2024-01-01,
003249,CONSULTAS 3249,ODONTO,SIM,NAO,30,2024-01-01,
003250,EXAMES 3250,MEDICO,NAO,SIM,30,2024-01-01,
003251,TERAPIAS 3251,MEDICO,SIM,NAO,30,2024-01-01,
003252,CIRURGIAS 3252,ODONTO,NAO,NAO,180,2024-01-01,
003253,INTERNACOES 3253,MEDICO,SIM,NAO,30,2024-01-01,
003254,OBSTETRICIA 3254,MEDICO,NAO,NAO,30,2024-01-01,
003255,ODONTOLOGIA 3255,ODONTO,SIM,SIM,30,2024-01-01,
003256,CONSULTAS 3256,MEDICO,NAO,NAO,180,2024-01-01,
003257,EXAMES 3257,MEDICO,SIM,NAO,30,2024-01-01,
003258,TERAPIAS 3258,ODONTO,NAO,NAO,30,2024-01-01,
003259,CIRURGIAS 3259,MEDICO,SIM,NAO,30,2024-01-01,
003260,INTERNACOES 3260,MEDICO,NAO,SIM,180,2024-01-01,
003261,OBSTETRICIA 3261,ODONTO,SIM,NAO,30,2024-01-01,
003262,ODONTOLOGIA 3262,MEDICO,NAO,NAO,30,2024-01-01,
003263,CONSULTAS 3263,MEDICO,SIM,NAO,30,2024-01-01,
003264,EXAMES 3264,ODONTO,NAO,NAO,180,2024-01-01,
003265,TERAPIAS 3265,MEDICO,SIM,SIM,30,2024-01-01,
003266,CIRURGIAS 3266,MEDICO,NAO,NAO,30,2024-01-01,
003267,INTERNACOES 3267,ODONTO,SIM,NAO,30,2024-01-01,
003268,OBSTETRICIA 3268,MEDICO,NAO,NAO,180,2024-01-01,
003269,ODONTOLOGIA 3269,MEDICO,SIM,NAO,30,2024-01-01,
003270,CONSULTAS 3270,ODONTO,NAO,SIM,30,2024-01-01,
003271,EXAMES 3271,MEDICO,SIM,NAO,30,2024-01-01,
003272,TERAPIAS 3272,MEDICO,NAO,NAO,180,2024-01-01,
003273,CIRURGIAS 3273,ODONTO,SIM,NAO,30,2024-01-01,
003274,INTERNACOES 3274,MEDICO,NAO,NAO,30,2024-01-01,
003275,OBSTETRICIA 3275,MEDICO,SIM,SIM,30,2024-01-01,
003276,ODONTOLOGIA 3276,ODONTO,NAO,NAO,180,2024-01-01,
003277,CONSULTAS 3277,MEDICO,SIM,NAO,30,2024-01-01,
003278,EXAMES 3278,MEDICO,NAO,NAO,30,2024-01-01,
003279,TERAPIAS 3279,ODONTO,SIM,NAO,30,2024-01-01,
003280,CIRURGIAS 3280,MEDICO,NAO,SIM,180,2024-01-01,
003281,INTERNACOES 3281,MEDICO,SIM,NAO,30,2024-01-01,
003282,OBSTETRICIA 3282,ODONTO,NAO,NAO,30,2024-01-01,
003283,ODONTOLOGIA 3283,MEDICO,SIM,NAO,30,2024-01-01,
003284,CONSULTAS 3284,MEDICO,NAO,NAO,180,2024-01-01,
003285,EXAMES 3285,ODONTO,SIM,SIM,30,2024-01-01,
003286,TERAPIAS 3286,MEDICO,NAO,NAO,30,2024-01-01,
003287,CIRURGIAS 3287,MEDICO,SIM,NAO,30,2024-01-01,
003288,INTERNACOES 3288,ODONTO,NAO,NAO,180,2024-01-01,
003289,OBSTETRICIA 3289,MEDICO,SIM,NAO,30,2024-01-01,
003290,ODONTOLOGIA 3290,MEDICO,NAO,SIM,30,2024-01-01,
003291,CONSULTAS 3291,ODONTO,SIM,NAO,30,2024-01-01,
003292,EXAMES 3292,MEDICO,NAO,NAO,180,2024-01-01,
003293,TERAPIAS 3293,MEDICO,SIM,NAO,30,2024-01-01,
003294,CIRURGIAS 3294,ODONTO,NAO,NAO,30,2024-01-01,
003295,INTERNACOES 3295,MEDICO,SIM,SIM,30,2024-01-01,
003296,OBSTETRICIA 3296,MEDICO,NAO,NAO,180,2024-01-01,
003297,ODONTOLOGIA 3297,ODONTO,SIM,NAO,30,2024-01-01,
003298,CONSULTAS 3298,MEDICO,NAO,NAO,30,2024-01-01,
003299,EXAMES 3299,MEDICO,SIM,NAO,30,2024-01-01,
003300,TERAPIAS 3300,ODONTO,NAO,SIM,180,2024-01-01,
003301,CIRURGIAS 3301,MEDICO,SIM,NAO,30,2024-01-01,
003302,INTERNACOES 3302,MEDICO,NAO,NAO,30,2024-01-01,
003303,OBSTETRICIA 3303,ODONTO,SIM,NAO,30,2024-01-01,
003304,ODONTOLOGIA 3304,MEDICO,NAO,NAO,180,2024-01-01,
003305,CONSULTAS 3305,MEDICO,SIM,SIM,30,2024-01-01,
003306,EXAMES 3306,ODONTO,NAO,NAO,30,2024-01-01,
003307,TERAPIAS 3307,MEDICO,SIM,NAO,30,2024-01-01,
003308,CIRURGIAS 3308,MEDICO,NAO,NAO,180,2024-01-01,
003309,INTERNACOES 3309,ODONTO,SIM,NAO,30,2024-01-01,
003310,OBSTETRICIA 3310,MEDICO,NAO,SIM,30,2024-01-01,
003311,ODONTOLOGIA 3311,MEDICO,SIM,NAO,30,2024-01-01,
003312,CONSULTAS 3312,ODONTO,NAO,NAO,180,2024-01-01,
003313,EXAMES 3313,MEDICO,SIM,NAO,30,2024-01-01,
003314,TERAPIAS 3314,MEDICO,NAO,NAO,30,2024-01-01,
003315,CIRURGIAS 3315,ODONTO,SIM,SIM,30,2024-01-01,
003316,INTERNACOES 3316,MEDICO,NAO,NAO,180,2024-01-01,
003317,OBSTETRICIA 3317,MEDICO,SIM,NAO,30,2024-01-01,
003318,ODONTOLOGIA 3318,ODONTO,NAO,NAO,30,2024-01-01,
003319,CONSULTAS 3319,MEDICO,SIM,NAO,30,2024-01-01,
003320,EXAMES 3320,MEDICO,NAO,SIM,180,2024-01-01,
003321,TERAPIAS 3321,ODONTO,SIM,NAO,30,2024-01-01,
003322,CIRURGIAS 3322,MEDICO,NAO,NAO,30,2024-01-01,
003323,INTERNACOES 3323,MEDICO,SIM,NAO,30,2024-01-01,
003324,OBSTETRICIA 3324,ODONTO,NAO,NAO,180,2024-01-01,
003325,ODONTOLOGIA 3325,MEDICO,SIM,SIM,30,2024-01-01,
003326,CONSULTAS 3326,MEDICO,NAO,NAO,30,2024-01-01,
003327,EXAMES 3327,ODONTO,SIM,NAO,30,2024-01-01,
003328,TERAPIAS 3328,MEDICO,NAO,NAO,180,2024-01-01,
003329,CIRURGIAS 3329,MEDICO,SIM,NAO,30,2024-01-01,
003330,INTERNACOES 3330,ODONTO,NAO,SIM,30,2024-01-01,
003331,OBSTETRICIA 3331,MEDICO,SIM,NAO,30,2024-01-01,
003332,ODONTOLOGIA 3332,MEDICO,NAO,NAO,180,2024-01-01,
003333,CONSULTAS 3333,ODONTO,SIM,NAO,30,2024-01-01,
003334,EXAMES 3334,MEDICO,NAO,NAO,30,2024-01-01,
003335,TERAPIAS 3335,MEDICO,SIM,SIM,30,2024-01-01,
003336,CIRURGIAS 3336,ODONTO,NAO,NAO,180,2024-01-01,
003337,INTERNACOES 3337,MEDICO,SIM,NAO,30,2024-01-01,
003338,OBSTETRICIA 3338,MEDICO,NAO,NAO,30,2024-01-01,
003339,ODONTOLOGIA 3339,ODONTO,SIM,NAO,30,2024-01-01,
003340,CONSULTAS 3340,MEDICO,NAO,SIM,180,2024-01-01,
003341,EXAMES 3341,MEDICO,SIM,NAO,30,2024-01-01,
003342,TERAPIAS 3342,ODONTO,NAO,NAO,30,2024-01-01,
003343,CIRURGIAS 3343,MEDICO,SIM,NAO,30,2024-01-01,
003344,INTERNACOES 3344,MEDICO,NAO,NAO,180,2024-01-01,
003345,OBSTETRICIA 3345,ODONTO,SIM,SIM,30,2024-01-01,
003346,ODONTOLOGIA 3346,MEDICO,NAO,NAO,30,2024-01-01,
003347,CONSULTAS 3347,MEDICO,SIM,NAO,30,2024-01-01,
003348,EXAMES 3348,ODONTO,NAO,NAO,180,2024-01-01,
003349,TERAPIAS 3349,MEDICO,SIM,NAO,30,2024-01-01,
003350,CIRURGIAS 3350,MEDICO,NAO,SIM,30,2024-01-01,
003351,INTERNACOES 3351,ODONTO,SIM,NAO,30,2024-01-01,
003352,OBSTETRICIA 3352,MEDICO,NAO,NAO,180,2024-01-01,
003353,ODONTOLOGIA 3353,MEDICO,SIM,NAO,30,2024-01-01,
003354,CONSULTAS 3354,ODONTO,NAO,NAO,30,2024-01-01,
